Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,target,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
35.852892,-118.397782,4,24.25,96.05,1,2038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36.462671,-118.997291,2,69.65,145.15,1,2323,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.205465,-119.085807,4,45.65,191.05,1,2864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.737031,-119.460557,1,75.05,75.05,1,4838,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35.676978,-118.101378,52,49.15,2550.9,1,5597,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
35.861928,-118.636698,2,34.7,62.25,1,3146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
35.490705,-119.286833,1,80.0,80.0,1,2046,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36.047414,-119.344304,2,49.25,91.1,1,3475,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35.690535,-118.552784,3,75.1,270.7,1,4965,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36.37559,-119.211689,3,50.15,168.15,1,3273,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
35.16207,-119.194488,25,79.85,2015.35,1,4535,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.236549,-120.727344,1,19.55,19.55,1,3556,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
34.601055,-120.382917,4,85.95,381.3,1,5640,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
34.757477,-120.550507,3,45.35,141.5,1,2450,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.758699,-120.275839,33,94.5,3105.55,1,4333,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
35.059695,-120.604741,30,91.7,2758.15,1,2482,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35.165668,-120.655842,45,87.25,3941.7,1,5269,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
35.097323,-118.171288,10,98.55,1008.55,1,3658,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
35.363339,-117.637641,20,98.55,1842.8,1,5444,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
35.214982,-118.59049,15,85.9,1269.55,1,3579,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34.712708,-117.889656,22,89.25,1907.85,1,3161,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
34.741406,-118.38111,3,70.3,208.85,1,3038,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.557711,-118.029441,15,93.35,1444.65,1,5264,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
34.445239,-117.894868,1,19.9,19.9,1,4248,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
35.405722,-117.773354,5,88.9,454.15,1,4356,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
35.603913,-117.67828,33,95.8,3036.75,1,4161,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
35.74837,-117.384948,2,82.0,184.65,1,3051,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.598221,-117.79593,2,45.35,89.5,1,3478,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.458367,-119.345011,1,52.2,52.2,1,4138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
36.798882,-120.019511,46,110.0,4874.8,1,2403,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
36.397745,-120.119911,62,96.75,6125.4,1,5016,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
37.027663,-119.69056,10,98.5,1058.25,1,5184,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
36.727418,-120.123526,6,85.35,489.45,1,4694,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
36.902954,-120.194274,40,101.3,4113.1,1,2576,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
37.004068,-119.930027,1,69.55,69.55,1,3042,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36.687292,-120.437354,58,103.25,6017.65,1,6105,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
36.696759,-119.024051,70,104.0,7250.15,1,4544,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
36.600185,-119.175655,2,86.2,178.7,1,2969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
36.841655,-119.797113,21,111.2,2317.1,1,4123,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
36.600193,-120.153393,16,89.45,1430.25,1,3696,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
36.545322,-119.642281,7,95.6,644.35,1,3265,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
36.959731,-120.653519,60,90.95,5453.4,1,4111,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
36.993666,-119.348267,50,108.55,5610.7,1,4274,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0
36.719141,-119.202677,4,78.85,292.8,1,5301,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
36.768774,-119.762633,1,44.4,44.4,1,3522,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.654614,-119.903674,55,100.0,5509.3,1,5679,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
36.833002,-119.82947,12,19.8,229.6,1,2653,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
36.732694,-119.783786,1,89.9,89.9,1,5951,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
36.092975,-121.549826,62,100.15,6413.65,1,5600,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
36.460611,-121.852507,1,50.8,50.8,1,3718,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35.930782,-121.189757,20,73.65,1463.5,1,5849,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36.220761,-120.980777,3,95.1,307.4,1,5861,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
35.989792,-121.055933,22,94.65,2104.55,1,3665,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
36.689582,-121.758398,4,80.6,319.15,1,3080,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
36.587497,-121.944815,59,85.55,5084.65,1,6304,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
37.509366,-122.306132,60,50.8,3027.4,1,4941,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
37.691561,-122.445202,15,105.1,1582.75,1,2122,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
37.266388,-122.26308,10,110.1,1043.3,1,5803,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
37.352911,-122.093002,6,83.9,497.55,1,3962,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37.380662,-122.086022,63,100.55,6215.35,1,5413,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
37.419725,-122.062947,50,103.85,5017.9,1,5812,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
37.22565,-122.297533,1,24.6,24.6,1,5768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.624436,-122.430661,12,98.9,1120.95,1,5559,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
37.654436,-122.426468,9,98.3,923.5,1,2954,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
37.378541,-122.020456,17,93.85,1625.65,1,4940,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
37.7795,-122.419233,9,100.5,918.6,1,4038,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
37.791998,-122.408653,10,72.85,688.65,1,3189,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.758085,-122.434801,1,73.55,73.55,1,4369,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.820894,-122.369725,3,79.4,205.05,1,3501,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.746699,-122.442833,13,81.15,952.3,1,4806,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
37.386978,-122.177746,4,84.6,360.1,1,2467,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
37.556634,-122.317723,6,79.05,434.5,1,3263,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.980057,-121.801599,3,74.4,215.8,1,2054,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.140719,-121.838298,35,99.05,3395.8,1,2074,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
37.83323,-121.601461,2,44.95,85.15,1,5900,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.013825,-122.039144,1,44.7,44.7,1,3700,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.505768,-121.962472,1,45.7,45.7,1,3571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37.516791,-121.899117,8,100.3,832.35,1,5084,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
37.674002,-122.076796,7,19.25,112.3,1,4489,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37.62984,-122.120843,2,96.0,174.8,1,3391,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
37.708327,-122.083473,1,90.55,90.55,1,2627,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
37.571748,-121.659562,44,30.35,1359.7,1,4829,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38.014457,-122.115432,71,108.05,7532.15,1,5200,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
37.555473,-122.080312,1,69.9,69.9,1,5367,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38.489789,-122.27011,62,103.75,6383.35,1,5052,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
37.996462,-122.293716,1,86.6,86.6,1,5228,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
37.633361,-121.862395,33,80.6,2656.5,1,3601,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.687264,-122.15728,35,85.3,2917.5,1,2455,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37.676249,-122.132415,34,70.0,2416.1,1,2318,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.766556,-121.976784,4,94.3,424.45,1,5419,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
37.59485,-122.051521,7,95.35,660.9,1,3077,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
37.685052,-121.912061,27,75.5,1893.95,1,2377,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.862128,-122.075197,18,90.1,1612.75,1,4260,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
37.900662,-122.052782,2,68.95,119.75,1,5225,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.916648,-122.008483,32,99.55,3204.65,1,5026,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
37.792489,-122.244314,18,57.45,990.85,1,2989,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37.80707,-122.297401,12,53.65,696.35,1,2595,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
37.871416,-122.246597,8,100.6,819.4,1,5906,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
37.890274,-122.295192,26,83.75,2070.6,1,2404,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
37.897753,-122.279391,3,88.3,273.75,1,4486,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
37.872902,-122.303708,8,92.1,729.95,1,5662,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
38.018065,-122.546024,38,79.45,3013.05,1,2405,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.946617,-122.563571,14,90.45,1266.1,1,4777,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
38.377165,-123.037957,32,69.75,2347.9,1,2356,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.326215,-122.718742,1,19.65,19.65,1,5881,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
38.010092,-122.689442,12,43.65,526.95,1,2437,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
37.937082,-122.532369,5,39.5,210.75,1,2863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
38.129308,-122.834815,40,97.1,3706.95,1,3099,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
38.135897,-122.563683,5,80.0,412.5,1,3937,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
38.065359,-122.665566,10,84.7,832.05,1,5686,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
38.112166,-122.634384,2,89.55,185.55,1,3851,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
38.067204,-122.524004,23,90.6,1943.2,1,4359,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
37.99272,-122.575026,23,90.05,2169.8,1,4650,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.848641,-122.515692,49,99.05,4853.75,1,5157,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
38.240769,-122.901041,2,69.75,144.55,1,5667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.339996,-122.935056,2,49.05,91.1,1,2960,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.449537,-121.994813,7,98.05,713.0,1,2561,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
37.171727,-122.142961,41,114.5,4527.45,1,3038,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
37.114335,-122.237162,2,80.95,171.15,1,3533,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
36.936228,-121.785559,13,74.3,940.35,1,2995,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
37.03889,-121.528955,11,89.7,1047.7,1,2202,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
37.222842,-121.988727,17,100.45,1622.45,1,5508,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
37.084697,-121.606417,25,90.4,2178.6,1,5801,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
36.974575,-121.991149,3,56.15,168.15,1,2539,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
37.343827,-121.883119,4,94.4,387.2,1,4249,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
37.350284,-121.852855,37,78.95,2839.65,1,3982,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
37.294926,-121.894763,19,44.85,893.55,1,5182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
37.316146,-121.936285,39,105.65,4284.8,1,4687,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
37.305622,-122.000887,7,74.65,544.55,1,3331,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37.42765,-121.945416,14,64.7,941.0,1,4049,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.28682,-121.723877,11,104.05,1133.65,1,4553,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
38.044523,-121.348048,1,35.55,35.55,1,3958,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
38.029729,-121.387999,2,95.15,196.9,1,2414,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
38.200231,-121.235034,13,96.65,1162.85,1,5295,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
38.358464,-120.579304,3,80.4,224.05,1,3834,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
38.047746,-121.030499,1,31.35,31.35,1,3605,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38.123544,-121.159078,12,89.75,1052.4,1,5671,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
38.156971,-120.849231,60,94.4,5610.25,1,4990,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
38.41935,-120.469545,1,19.85,19.85,1,3874,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
37.321233,-120.656354,6,109.9,669.45,1,5750,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
37.818589,-120.256995,15,101.35,1553.95,1,3025,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
38.085839,-120.37855,21,60.05,1236.15,1,4716,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
37.422961,-120.765493,1,60.15,60.15,1,4611,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
37.605926,-120.69955,7,90.45,593.45,1,5356,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
38.109125,-120.078597,53,94.25,4867.95,1,5414,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
37.526791,-119.99437,1,74.9,74.9,1,2548,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38.121601,-120.133915,1,80.25,80.25,1,2502,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
37.671806,-121.007575,17,69.0,1149.65,1,3368,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.621458,-121.012295,11,66.35,740.8,1,2860,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
37.716186,-121.025836,19,86.0,1532.45,1,4857,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37.670526,-120.877572,3,80.3,250.05,1,3212,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
37.785033,-120.776141,24,90.55,2282.55,1,5927,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
37.734971,-120.954271,2,75.9,143.35,1,2101,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.713152,-121.08739,1,45.85,45.85,1,3706,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37.521708,-120.426843,16,49.95,810.2,1,4840,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
37.529656,-120.854357,34,78.3,2564.3,1,2777,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37.546007,-121.28257,3,76.95,228.4,1,4428,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.704267,-119.607001,16,96.15,1529.2,1,5913,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
38.394091,-122.739814,1,45.3,45.3,1,4568,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38.468893,-122.580539,15,19.4,289.3,1,5379,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
39.710591,-123.682799,11,90.15,987.95,1,5250,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
39.361283,-123.784599,1,45.05,45.05,1,4094,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.965804,-122.631779,1,75.8,75.8,1,3940,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38.801936,-122.938935,7,79.3,523.15,1,3830,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
39.239818,-123.565432,2,30.9,59.05,1,2860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
38.348884,-122.51699,46,95.25,4424.2,1,3180,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0
38.493888,-122.777141,68,89.6,6127.6,1,5651,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38.848082,-123.50608,59,110.15,6448.05,1,4601,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
39.12334,-122.838198,7,89.5,676.7,1,3077,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
38.522328,-122.97932,8,75.0,632.95,1,2587,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
