Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,target,CLTV,avg_ticket,Total Charges Log,avg_ticket_log,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
33.644585,-116.871544,20,94.1,1782.4,1,2666,84.87619047619049,7.486276933700779,4.452906613342384,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
33.761894,-117.120868,2,94.2,167.5,1,3715,55.833333333333336,5.126935749792416,4.0401230080554615,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
33.755039,-116.741796,6,80.5,502.85,1,5032,71.83571428571429,6.222278604726411,4.288206415754922,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
33.970661,-117.255039,5,74.35,334.8,1,5273,55.800000000000004,5.81651574464344,4.039536325727106,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33.581045,-117.14719,40,104.8,4131.95,1,3492,100.77926829268293,8.326746716688735,4.6228064320277795,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
33.828289,-117.201666,27,75.2,1929.35,1,4517,68.90535714285714,7.565456612607783,4.247142286401162,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33.707483,-117.200006,23,75.6,1758.6,1,2115,73.27499999999999,7.472841789474565,4.307774421348671,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.69887,-117.25071,34,100.05,3480.0,1,2568,99.42857142857143,8.15507488781144,4.609446742755352,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
33.643095,-117.810896,1,85.0,85.0,1,5679,42.5,4.454347296253507,3.7727609380946383,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
33.644849,-117.684254,10,86.05,834.1,1,2966,75.82727272727273,6.727551478159183,4.341559690752066,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33.666301,-117.969501,13,45.55,597.0,1,4856,42.642857142857146,6.393590753950631,3.7760396295563368,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
33.679659,-118.016195,39,86.3,3266.0,1,3364,81.65,8.09162741160107,4.4146148242670336,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
33.601309,-117.902304,32,80.35,2596.15,1,5974,78.67121212121212,7.862169968947402,4.37790831755057,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33.748478,-117.858918,35,100.25,3527.6,1,2744,97.98888888888888,8.168656470693966,4.595007610390379,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
33.714829,-117.872941,56,100.3,5614.45,1,5170,98.49912280701754,8.633277006436819,4.600148828115812,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0
33.830209,-117.906099,12,19.0,233.55,1,3535,17.965384615384615,5.457668784774467,2.9426154552085984,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
33.83796,-117.870494,1,75.3,75.3,1,3244,37.65,4.334672938290411,3.654546775033431,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.848733,-117.788357,4,89.2,346.2,1,5808,69.24,5.849900982786195,4.251917949326861,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
33.924143,-117.79387,1,85.7,85.7,1,4880,42.85,4.462453883786496,3.780774718818192,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
33.925833,-117.559639,12,61.65,713.75,1,5670,54.90384615384615,6.571932831202421,4.0236331819774485,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
33.884073,-117.732197,65,105.25,6786.4,1,4196,102.82424242424241,8.82282323116865,4.642699492829878,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
34.360261,-119.306383,9,29.95,248.95,1,2573,24.895,5.521260897859579,3.254049899875855,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.279221,-119.221437,9,65.0,663.05,1,3983,66.30499999999999,6.49835744784626,4.209234528096056,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
34.110124,-119.100972,7,20.0,137.6,1,4479,17.2,4.931592086755803,2.9014215940827497,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
34.420998,-119.60137,49,90.05,4547.25,1,5059,90.945,8.422497822576913,4.5211905721928165,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34.419203,-119.710008,43,110.75,4687.9,1,2728,106.54318181818181,8.452953292353323,4.677892458243277,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
34.437945,-119.77191,65,105.5,6985.65,1,5720,105.84318181818182,8.85175646426784,4.671362168949394,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
35.869626,-119.498771,56,104.55,5794.65,1,6268,101.66052631578947,8.664862915143807,4.631427683904418,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
36.315979,-119.710852,10,85.25,855.3,1,3573,77.75454545454545,6.752620782032146,4.366335996097724,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
35.916943,-120.129921,43,56.15,2499.3,1,2152,56.80227272727273,7.8241660036568685,4.05702809544635,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35.523991,-118.400432,1,89.55,89.55,1,4996,44.775,4.505902184329423,3.8237380905605742,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
36.057458,-118.591951,20,94.55,1899.65,1,5604,90.45952380952382,7.549951211913027,4.515896511672771,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
36.186867,-120.387793,1,45.7,45.7,1,2295,22.85,3.8437441646748516,3.1717842173343502,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35.772244,-119.209689,2,89.5,161.5,1,2065,53.833333333333336,5.090678001769792,4.004298281537317,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35.858054,-119.305858,3,69.55,222.3,1,2876,55.575,5.408516158846112,4.035567191519601,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.301689,-119.018233,1,74.6,74.6,1,3860,37.3,4.3254562831854875,3.6454498961866,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
35.215731,-119.57013,8,19.65,164.3,1,5432,18.255555555555556,5.107762004826979,2.957799619385341,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
36.217864,-120.080117,2,19.85,35.9,1,2362,11.966666666666667,3.6082115510464816,2.562381961956291,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
35.852892,-118.397782,4,24.25,96.05,1,2038,19.21,4.57522630961502,3.00617753141553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36.462671,-118.997291,2,69.65,145.15,1,2323,48.38333333333333,4.984633491557255,3.8996129853514647,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.205465,-119.085807,4,45.65,191.05,1,2864,38.21,5.257755754791914,3.6689318163042404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.737031,-119.460557,1,75.05,75.05,1,4838,37.525,4.331391018705302,3.6513073812061796,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35.676978,-118.101378,52,49.15,2550.9,1,5597,48.130188679245286,7.844593458743952,3.8944736865811875,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
35.861928,-118.636698,2,34.7,62.25,1,3146,20.75,4.1470951276076295,3.079613757534693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
35.490705,-119.286833,1,80.0,80.0,1,2046,40.0,4.394449154672439,3.713572066704308,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36.047414,-119.344304,2,49.25,91.1,1,3475,30.366666666666664,4.522874943261261,3.4457457579232242,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35.690535,-118.552784,3,75.1,270.7,1,4965,67.675,5.604698516432302,4.229385231981338,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36.37559,-119.211689,3,50.15,168.15,1,3273,42.0375,5.130785895226717,3.7620718286646424,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
35.16207,-119.194488,25,79.85,2015.35,1,4535,77.51346153846154,7.609044225233705,4.363270094652954,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.236549,-120.727344,1,19.55,19.55,1,3556,9.775,3.022860940942244,2.3772286359898116,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
34.601055,-120.382917,4,85.95,381.3,1,5640,76.26,5.946205640702368,4.347176357238135,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
34.757477,-120.550507,3,45.35,141.5,1,2450,35.375,4.959341999708705,3.5938817254916566,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.758699,-120.275839,33,94.5,3105.55,1,4333,91.33970588235294,8.041268064658302,4.525474231914067,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
35.059695,-120.604741,30,91.7,2758.15,1,2482,88.97258064516129,7.922677940263891,4.499504964413924,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35.165668,-120.655842,45,87.25,3941.7,1,5269,85.6891304347826,8.27962104678323,4.46232850608601,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
35.097323,-118.171288,10,98.55,1008.55,1,3658,91.68636363636364,6.917259965996383,4.529221359662387,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
35.363339,-117.637641,20,98.55,1842.8,1,5444,87.75238095238095,7.519583938364494,4.485850255628132,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
35.214982,-118.59049,15,85.9,1269.55,1,3579,79.346875,7.1472051565706565,4.386353199081208,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34.712708,-117.889656,22,89.25,1907.85,1,3161,82.95,7.554256245468311,4.43022138352355,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
34.741406,-118.38111,3,70.3,208.85,1,3038,52.2125,5.346392989779599,3.9742933311542705,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.557711,-118.029441,15,93.35,1444.65,1,5264,90.290625,7.2763143263943215,4.514048098867498,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
34.445239,-117.894868,1,19.9,19.9,1,4248,9.95,3.039749158970765,2.3933394562625097,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
35.405722,-117.773354,5,88.9,454.15,1,4356,75.69166666666666,6.120627034951298,4.339793054056811,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
35.603913,-117.67828,33,95.8,3036.75,1,4161,89.31617647058823,8.01887238878872,4.503316585803042,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
35.74837,-117.384948,2,82.0,184.65,1,3051,61.550000000000004,5.2238631806230895,4.13596623691292,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.598221,-117.79593,2,45.35,89.5,1,3478,29.833333333333332,4.505349850705881,3.42859635585027,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.458367,-119.345011,1,52.2,52.2,1,4138,26.1,3.9740583963475986,3.299533727885655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
36.798882,-120.019511,46,110.0,4874.8,1,2403,103.71914893617021,8.492039472532698,4.651281994526701,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
36.397745,-120.119911,62,96.75,6125.4,1,5016,97.22857142857143,8.72036258072303,4.5872971244533804,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
37.027663,-119.69056,10,98.5,1058.25,1,5184,96.20454545454545,6.965316389506668,4.576817474308648,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
36.727418,-120.123526,6,85.35,489.45,1,4694,69.92142857142856,6.195323337010325,4.261572624424289,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
36.902954,-120.194274,40,101.3,4113.1,1,2576,100.31951219512196,8.322175377161045,4.61827901062447,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
37.004068,-119.930027,1,69.55,69.55,1,3042,34.775,4.256321678298823,3.5772493254425144,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36.687292,-120.437354,58,103.25,6017.65,1,6105,101.99406779661017,8.702618260662822,4.634671392363358,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
36.696759,-119.024051,70,104.0,7250.15,1,4544,102.11478873239436,8.888915355959444,4.635842821399665,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
36.600185,-119.175655,2,86.2,178.7,1,2969,59.56666666666666,5.191288793789513,4.103744686734016,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
36.841655,-119.797113,21,111.2,2317.1,1,4123,105.32272727272726,7.748503163607648,4.666479065625348,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
36.600193,-120.153393,16,89.45,1430.25,1,3696,84.13235294117646,7.26630346730255,4.444207138902898,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
36.545322,-119.642281,7,95.6,644.35,1,3265,80.54375,6.469792805281196,4.401139686031922,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
36.959731,-120.653519,60,90.95,5453.4,1,4111,89.39999999999999,8.604177901383638,4.504244267398131,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
36.993666,-119.348267,50,108.55,5610.7,1,4274,110.01372549019608,8.632608982915363,4.709653846732754,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0
36.719141,-119.202677,4,78.85,292.8,1,5301,58.56,5.682899263739777,4.086984207815808,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
36.768774,-119.762633,1,44.4,44.4,1,3522,22.2,3.8155121050473024,3.1441522786722644,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.654614,-119.903674,55,100.0,5509.3,1,5679,98.38035714285715,8.614374347125786,4.598954479877288,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
36.833002,-119.82947,12,19.8,229.6,1,2653,17.661538461538463,5.440684607834958,2.926464639048413,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
36.732694,-119.783786,1,89.9,89.9,1,5951,44.95,4.509760001183433,3.827553848801696,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
36.092975,-121.549826,62,100.15,6413.65,1,5600,101.80396825396825,8.766339715935429,4.6328239539683365,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
36.460611,-121.852507,1,50.8,50.8,1,3718,25.4,3.9473901492654373,3.2733640101522705,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35.930782,-121.189757,20,73.65,1463.5,1,5849,69.69047619047619,7.289269166267788,4.258310856480391,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36.220761,-120.980777,3,95.1,307.4,1,5861,76.85,5.731397641689174,4.354783898280007,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
35.989792,-121.055933,22,94.65,2104.55,1,3665,91.50217391304349,7.652331994648445,4.52723214600485,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
36.689582,-121.758398,4,80.6,319.15,1,3080,63.83,5.768789635964811,4.171768459186905,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
36.587497,-121.944815,59,85.55,5084.65,1,6304,84.74416666666666,8.53417812725548,4.4513680565212095,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
37.509366,-122.306132,60,50.8,3027.4,1,4941,49.62950819672131,8.015789706229151,3.9245345722613494,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
37.691561,-122.445202,15,105.1,1582.75,1,2122,98.921875,7.367550731635349,4.604388630653271,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
37.266388,-122.26308,10,110.1,1043.3,1,5803,94.84545454545454,6.951102083485503,4.562737045784534,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
37.352911,-122.093002,6,83.9,497.55,1,3962,71.07857142857144,6.211703885274802,4.277756793855224,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37.380662,-122.086022,63,100.55,6215.35,1,5413,97.11484375,8.734938196768649,4.586138667561035,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
37.419725,-122.062947,50,103.85,5017.9,1,5812,98.39019607843136,8.520966065168736,4.599053477796475,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
37.22565,-122.297533,1,24.6,24.6,1,5768,12.3,3.242592351485517,2.5877640352277083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.624436,-122.430661,12,98.9,1120.95,1,5559,86.22692307692309,7.022823521809812,4.468513034143334,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
37.654436,-122.426468,9,98.3,923.5,1,2954,92.35,6.829253050827179,4.536355869987732,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
37.378541,-122.020456,17,93.85,1625.65,1,4940,90.3138888888889,7.394277964224954,4.514302899677394,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
37.7795,-122.419233,9,100.5,918.6,1,4038,91.86,6.8239387928890265,4.531092982591776,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
37.791998,-122.408653,10,72.85,688.65,1,3189,62.60454545454545,6.536184222521529,4.152684937203352,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.758085,-122.434801,1,73.55,73.55,1,4369,36.775,4.311470041210748,3.631647508158803,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.820894,-122.369725,3,79.4,205.05,1,3501,51.2625,5.328118857784826,3.9562790966826835,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.746699,-122.442833,13,81.15,952.3,1,4806,68.02142857142857,6.8599296494995325,4.2344170153900045,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
37.386978,-122.177746,4,84.6,360.1,1,2467,72.02000000000001,5.889154928283412,4.290733376227491,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
37.556634,-122.317723,6,79.05,434.5,1,3263,62.07142857142857,6.0764947962925575,4.144267870988702,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.980057,-121.801599,3,74.4,215.8,1,2054,53.95,5.378975269565491,4.006423680849631,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.140719,-121.838298,35,99.05,3395.8,1,2074,94.32777777777778,8.130589090948991,4.557321245395411,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
37.83323,-121.601461,2,44.95,85.15,1,5900,28.383333333333336,4.456089962973938,3.3804276201757695,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.013825,-122.039144,1,44.7,44.7,1,3700,22.35,3.822098297900159,3.150596984114906,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.505768,-121.962472,1,45.7,45.7,1,3571,22.85,3.8437441646748516,3.1717842173343502,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37.516791,-121.899117,8,100.3,832.35,1,5084,92.48333333333333,6.725453721988185,4.5377831672862365,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
37.674002,-122.076796,7,19.25,112.3,1,4489,14.0375,4.730039168033961,2.7105470813007972,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37.62984,-122.120843,2,96.0,174.8,1,3391,58.26666666666667,5.169346985251076,4.082047034411695,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
37.708327,-122.083473,1,90.55,90.55,1,2627,45.275,4.51688527112052,3.8346018584595614,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
37.571748,-121.659562,44,30.35,1359.7,1,4829,30.215555555555557,7.215754552196813,3.4409165460665445,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38.014457,-122.115432,71,108.05,7532.15,1,5200,104.61319444444445,8.92706856001295,4.659783310857459,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
37.555473,-122.080312,1,69.9,69.9,1,5367,34.95,4.2612704335380815,3.5821290841670557,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38.489789,-122.27011,62,103.75,6383.35,1,5052,101.32301587301588,8.761604962188237,4.628134631748407,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
37.996462,-122.293716,1,86.6,86.6,1,5228,43.3,4.472780997942346,3.7909846770510898,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
37.633361,-121.862395,33,80.6,2656.5,1,3601,78.13235294117646,7.885141110216103,4.371121804313312,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.687264,-122.15728,35,85.3,2917.5,1,2455,81.04166666666667,7.978825064643845,4.40722724829118,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37.676249,-122.132415,34,70.0,2416.1,1,2318,69.03142857142856,7.7903237534512595,4.248944120880017,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.766556,-121.976784,4,94.3,424.45,1,5419,84.89,6.0531474322955665,4.453067407778134,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
37.59485,-122.051521,7,95.35,660.9,1,3077,82.6125,6.495114487124877,4.4261930304445265,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
37.685052,-121.912061,27,75.5,1893.95,1,2377,67.64107142857144,7.546947731944156,4.228891064448491,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.862128,-122.075197,18,90.1,1612.75,1,4260,84.88157894736842,7.386315942160852,4.452969358348886,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
37.900662,-122.052782,2,68.95,119.75,1,5225,39.916666666666664,4.793722292532682,3.71153747800652,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
