Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,total_services,fiber_price_impact,avg_ticket,is_new_customer,target
33.62251,-117.927024,1,3.039749158970765,3.039749158970765,2010,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0,0.0,19.9,1,0
40.426679,-121.850421,47,4.740138046398576,8.57900299298255,3729,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,6,113.45,113.14468085106384,0,0
39.342587,-121.249833,58,4.446174454497633,8.500535214520095,5724,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,5,0.0,84.7655172413793,0,0
39.182916,-123.552571,40,4.641019838881789,8.320971473449527,3655,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,4,102.65,102.70374999999999,0,0
39.082568,-121.55325,41,4.242764567340374,7.964868260472218,4572,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,3,0.0,70.1719512195122,0,0
34.907911,-119.234281,67,4.623991940228679,8.81494687449521,4078,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,4,100.9,100.49477611940299,0,0
33.634626,-117.874882,34,4.613634264400221,8.114967829657902,5626,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,4,99.85,98.32794117647059,0,0
33.313828,-116.940501,3,3.0007198150650303,3.9899095440852173,4905,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.0,17.683333333333334,1,0
33.918043,-117.617809,60,4.76260119393692,8.843167661654507,4734,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,6,116.05,115.43166666666666,0,0
37.872902,-122.303708,8,4.533674184283021,6.594345057957625,5662,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,3,92.1,91.24375,0,1
39.955164,-122.018567,15,4.3294166844015844,7.010537473625163,2510,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,74.9,73.81666666666666,0,1
34.084747,-117.886844,68,4.635699391022914,8.87491658553894,5228,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,4,102.1,105.1375,0,0
37.774633,-122.274434,71,3.2752561583043085,7.490333961411227,5341,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0,25.206338028169014,0,0
38.550722,-121.457314,58,4.39197696552705,8.41800249212582,5709,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,79.8,78.0491379310345,0,0
37.654436,-122.426468,2,3.005682604407159,3.6428355156125294,4577,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,0.0,18.6,1,0
33.999992,-117.535395,14,4.50700593720086,7.097838304169856,2504,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,3,89.65,86.31071428571428,0,1
34.007353,-118.033683,71,3.086486636822455,7.3093462255417005,4030,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0.0,21.03098591549296,0,0
34.631362,-120.238218,14,4.620551288026394,7.255979616917987,5224,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,3,100.55,101.11071428571428,0,1
38.481902,-120.603668,6,3.9502817175452365,5.73204593992906,3474,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,4,0.0,51.26666666666667,0,0
33.752524,-118.210737,15,4.255612709818223,6.977654406361804,3128,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,4,0.0,71.42666666666668,0,0
36.414216,-121.360597,57,4.590564033598729,8.630343289348893,5833,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,4,97.55,98.21052631578948,0,0
38.085839,-120.37855,66,4.12955081795672,8.298651535121714,5133,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,3,0.0,60.87045454545454,0,0
39.955587,-123.681175,69,4.5103099049641315,8.72325568859199,6363,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,2,89.95,89.03115942028985,0,1
32.858595,-115.662709,68,4.041295341132285,8.255776477880534,5160,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2,0.0,56.6,0,0
38.368744,-122.522642,56,4.562262684976815,8.568893403001754,5693,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,3,94.8,94.00535714285715,0,0
38.140719,-121.838298,35,4.605670061029742,8.130589090948991,2074,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,3,99.05,97.02285714285715,0,1
35.916943,-120.129921,43,4.04567939024082,7.8241660036568685,2152,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,0.0,58.12325581395349,0,1
38.922812,-121.312005,31,4.210645017918261,7.611248751596227,3282,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,3,0.0,65.15483870967742,0,0
33.716136,-117.752574,33,4.085135623136791,7.5788613286652025,4276,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,3,0.0,59.25454545454546,0,0
37.529656,-120.854357,1,4.253482783560398,4.253482783560398,5796,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,69.35,69.35,1,1
40.825486,-124.049485,44,4.616110126026426,8.384655590531366,4025,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,4,100.1,99.50795454545455,0,0
34.153733,-118.593408,57,3.9972828493789696,8.024207485778577,5660,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,0.0,53.56140350877193,0,0
38.505995,-123.187019,70,4.188896879163323,8.423431811601763,5392,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,0.0,65.02142857142857,0,0
33.351059,-117.420557,1,3.070375816549757,3.070375816549757,4801,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.0,20.55,1,0
35.924252,-116.188668,55,4.029806041084529,8.045876700744959,5821,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,2,0.0,56.72545454545455,0,0
37.161544,-121.649371,29,4.558602550171757,7.884068098244135,2233,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,2,94.45,91.5051724137931,0,1
38.652065,-121.25441,33,4.12552017969055,7.618177385086264,3009,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,0.0,61.631818181818176,0,0
34.255442,-118.421314,4,4.330075229041782,5.735604086979157,3716,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,74.95,77.175,1,1
34.711224,-114.702256,70,3.7147908358984374,7.9376425174388325,5055,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,2,0.0,39.996428571428574,0,0
34.048013,-118.293953,35,3.280911215787653,6.804891643522898,2980,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0,0.0,25.75,0,0
38.859093,-121.182872,2,3.846951008684431,4.669083511731744,2245,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,52.8,1,0
34.358321,-117.618263,10,4.508659285607248,6.819251880390734,5124,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,2,89.8,91.42999999999999,0,1
38.619049,-121.517552,1,4.3254562831854875,4.3254562831854875,5494,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,74.6,74.6,1,0
40.440636,-124.098739,31,3.0633909220278057,6.413622878157807,5363,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0,19.648387096774194,0,0
33.998471,-117.973758,30,4.516338972281476,7.862054451041998,5983,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,2,90.5,86.52833333333334,0,0
36.749403,-119.787574,60,4.54595082632812,8.661388768950372,4353,True,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,3,93.25,96.2425,0,0
37.890145,-119.184087,72,4.217299386280878,8.467960929536012,6264,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,3,0.0,66.09444444444445,0,0
34.178068,-118.615714,4,3.077312260546414,4.43970574626056,3027,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,0.0,20.9375,1,0
38.161321,-122.271588,4,4.256321678298823,5.655642099328266,3708,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,69.55,71.225,1,0
37.902968,-119.667544,25,4.61015772749913,7.770666330953051,5932,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,4,99.5,94.762,0,1
33.606336,-117.893042,70,4.356067595503785,8.573724742151892,6280,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,4,0.0,75.56857142857143,0,0
36.303793,-119.375646,1,3.065724645374026,3.065724645374026,5384,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.0,20.45,1,0
33.143826,-115.497485,19,3.039749158970765,5.909576387635298,3245,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0,19.344736842105263,0,0
